"State","PlotNo","oatAcc","peaAcc.x","IsCheck","Site","Block","pair","oatName","peaName","plot_size_sq_ft_planted.x","oat_g_plot.x","pea_grams_per_plot.x","loc_pea","peaAcc.y","location","planted_plot_size_sqft","pea_grams_per_plot.y","oat_g_plot.y","plot_size_sq_ft_planted.y","grams/sqft"
"MN",163,14,"na",0,6,4,82,"IL17-7339","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",164,14,"12",0,6,4,82,"IL17-7339","Maxum",60,40.5,"76.254545454545493","MN_12",12,"MN",60,76.2545454545455,40.5,60,0.675
"MN",165,11,"2",0,6,4,83,"IL17-1253","delta field pea",60,40.5,"76.567741935483895","MN_2",2,"MN",60,76.5677419354839,40.5,60,0.675
"MN",166,11,"na",0,6,4,83,"IL17-1253","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",167,16,"na",0,6,4,84,"NATTY","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",168,16,"3",0,6,4,84,"NATTY","DS Admiral",60,40.5,"89.881318681318703","MN_3",3,"MN",60,89.8813186813187,40.5,60,0.675
"MN",169,47,"6",0,6,4,85,"WI_X10680-3","Frostmaster Peas",60,40.5,"90.040449438202202","MN_6",6,"MN",60,90.0404494382022,40.5,60,0.675
"MN",170,47,"na",0,6,4,85,"WI_X10680-3","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",171,7,"7",0,6,4,86,"EXCEL","NDP150412G",60,40.5,"74.955789473684206","MN_7",7,"MN",60,74.9557894736842,40.5,60,0.675
"MN",172,7,"na",0,6,4,86,"EXCEL","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",173,41,"12",0,6,4,87,"SD181245","Maxum",60,40.5,"76.254545454545493","MN_12",12,"MN",60,76.2545454545455,40.5,60,0.675
"MN",174,41,"na",0,6,4,87,"SD181245","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",175,44,"na",0,6,4,88,"SD190992","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",176,44,"9",0,6,4,88,"SD190992","NDP140510Y",60,40.5,"73.462500000000006","MN_9",9,"MN",60,73.4625,40.5,60,0.675
"MN",177,6,"na",0,6,4,89,"ESKER","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",178,6,"6",0,6,4,89,"ESKER","Frostmaster Peas",60,40.5,"90.040449438202202","MN_6",6,"MN",60,90.0404494382022,40.5,60,0.675
"MN",179,19,"10",0,6,4,90,"REINS","ND Dawn",60,40.5,"97.354838709677395","MN_10",10,"MN",60,97.3548387096774,40.5,60,0.675
"MN",180,19,"na",0,6,4,90,"REINS","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",181,22,"na",0,6,4,91,"SADDLE","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",182,22,"7",0,6,4,91,"SADDLE","NDP150412G",60,40.5,"74.955789473684206","MN_7",7,"MN",60,74.9557894736842,40.5,60,0.675
"MN",183,43,"na",0,6,4,92,"SD190850","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",184,43,"10",0,6,4,92,"SD190850","ND Dawn",60,40.5,"97.354838709677395","MN_10",10,"MN",60,97.3548387096774,40.5,60,0.675
"MN",185,20,"na",0,6,4,93,"RUSHMORE","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",186,20,"5",0,6,4,93,"RUSHMORE","Organic 4010",60,40.5,"55.553684210526299","MN_5",5,"MN",60,55.5536842105263,40.5,60,0.675
"MN",187,2,"5",0,6,4,94,"BUCKSKIN","Organic 4010",60,40.5,"55.553684210526299","MN_5",5,"MN",60,55.5536842105263,40.5,60,0.675
"MN",188,2,"na",0,6,4,94,"BUCKSKIN","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",189,38,"12",0,6,4,95,"SD170935","Maxum",60,40.5,"76.254545454545493","MN_12",12,"MN",60,76.2545454545455,40.5,60,0.675
"MN",190,38,"na",0,6,4,95,"SD170935","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",191,5,"na",0,6,4,96,"DEON","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",192,5,"1",0,6,4,96,"DEON","AUSTRIAN FIELD PEAS",60,40.5,"41.85","MN_1",1,"MN",60,41.85,40.5,60,0.675
"MN",193,13,"na",0,6,4,97,"IL17-7334","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",194,13,"11",0,6,4,97,"IL17-7334","ND Victory",60,40.5,"77.090909090909093","MN_11",11,"MN",60,77.0909090909091,40.5,60,0.675
"MN",195,35,"na",0,6,4,98,"ND170376","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",196,35,"6",0,6,4,98,"ND170376","Frostmaster Peas",60,40.5,"90.040449438202202","MN_6",6,"MN",60,90.0404494382022,40.5,60,0.675
"MN",197,34,"2",0,6,4,99,"ND170307","delta field pea",60,40.5,"76.567741935483895","MN_2",2,"MN",60,76.5677419354839,40.5,60,0.675
"MN",198,34,"na",0,6,4,99,"ND170307","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",199,10,"8",0,6,4,100,"HORSEPOWER","NDP150231Y",60,40.5,"74.412371134020603","MN_8",8,"MN",60,74.4123711340206,40.5,60,0.675
"MN",200,10,"na",0,6,4,100,"HORSEPOWER","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"NY",1,7,"na",0,1,1,1,"EXCEL","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",2,7,"3",0,1,1,1,"EXCEL","DS Admiral",60,40.5,"89.881318681318703","NY_3",3,"NY",60,89.8813186813187,40.5,60,0.675
"NY",3,30,"12",0,1,1,2,"IL17-1704","Maxum",60,40.5,"76.254545454545493","NY_12",12,"NY",60,76.2545454545455,40.5,60,0.675
"NY",4,30,"na",0,1,1,2,"IL17-1704","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",5,11,"na",0,1,1,3,"IL17-1253","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",6,11,"11",0,1,1,3,"IL17-1253","ND Victory",60,40.5,"77.090909090909093","NY_11",11,"NY",60,77.0909090909091,40.5,60,0.675
"NY",7,24,"na",0,1,1,4,"WARRIOR","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",8,24,"7",0,1,1,4,"WARRIOR","NDP150412G",60,40.5,"74.955789473684206","NY_7",7,"NY",60,74.9557894736842,40.5,60,0.675
"NY",9,39,"2",0,1,1,5,"SD180580","delta field pea",60,40.5,"76.567741935483895","NY_2",2,"NY",60,76.5677419354839,40.5,60,0.675
"NY",10,39,"na",0,1,1,5,"SD180580","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",11,48,"na",0,1,1,6,"WI_X10710-7","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",12,48,"9",0,1,1,6,"WI_X10710-7","NDP140510Y",60,40.5,"73.462500000000006","NY_9",9,"NY",60,73.4625,40.5,60,0.675
"NY",13,40,"na",0,1,1,7,"SD181237","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",14,40,"12",0,1,1,7,"SD181237","Maxum",60,40.5,"76.254545454545493","NY_12",12,"NY",60,76.2545454545455,40.5,60,0.675
"NY",15,31,"4",0,1,1,8,"MN18015X_004","Icicle Winter Peas",60,40.5,"59.965714285714299","NY_4",4,"NY",60,59.9657142857143,40.5,60,0.675
"NY",16,31,"na",0,1,1,8,"MN18015X_004","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",17,3,"8",0,1,1,9,"COLT","NDP150231Y",60,40.5,"74.412371134020603","NY_8",8,"NY",60,74.4123711340206,40.5,60,0.675
"NY",18,3,"na",0,1,1,9,"COLT","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",19,27,"9",0,1,1,10,"A25","NDP140510Y",60,40.5,"73.462500000000006","NY_9",9,"NY",60,73.4625,40.5,60,0.675
"NY",20,27,"na",0,1,1,10,"A25","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",21,41,"4",1,1,1,11,"SD181245","Icicle Winter Peas",60,40.5,"59.965714285714299","NY_4",4,"NY",60,59.9657142857143,40.5,60,0.675
"NY",22,41,"na",1,1,1,11,"SD181245","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",23,9,"na",0,1,1,12,"HAYDEN","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",24,9,"4",0,1,1,12,"HAYDEN","Icicle Winter Peas",60,40.5,"59.965714285714299","NY_4",4,"NY",60,59.9657142857143,40.5,60,0.675
"NY",25,21,"3",0,1,1,13,"SABER","DS Admiral",60,40.5,"89.881318681318703","NY_3",3,"NY",60,89.8813186813187,40.5,60,0.675
"NY",26,21,"na",0,1,1,13,"SABER","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",27,15,"na",0,1,1,14,"LEGGETT","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",28,15,"10",0,1,1,14,"LEGGETT","ND Dawn",60,40.5,"97.354838709677395","NY_10",10,"NY",60,97.3548387096774,40.5,60,0.675
"NY",29,2,"7",0,1,1,15,"BUCKSKIN","NDP150412G",60,40.5,"74.955789473684206","NY_7",7,"NY",60,74.9557894736842,40.5,60,0.675
"NY",30,2,"na",0,1,1,15,"BUCKSKIN","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",31,20,"9",0,1,1,16,"RUSHMORE","NDP140510Y",60,40.5,"73.462500000000006","NY_9",9,"NY",60,73.4625,40.5,60,0.675
"NY",32,20,"na",0,1,1,16,"RUSHMORE","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",33,22,"na",0,1,1,17,"SADDLE","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",34,22,"5",0,1,1,17,"SADDLE","Organic 4010",60,40.5,"55.553684210526299","NY_5",5,"NY",60,55.5536842105263,40.5,60,0.675
"NY",35,45,"na",0,1,1,18,"SD191467","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",36,45,"6",0,1,1,18,"SD191467","Frostmaster Peas",60,40.5,"90.040449438202202","NY_6",6,"NY",60,90.0404494382022,40.5,60,0.675
"NY",37,37,"na",0,1,1,19,"OT3120","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",38,37,"12",0,1,1,19,"OT3120","Maxum",60,40.5,"76.254545454545493","NY_12",12,"NY",60,76.2545454545455,40.5,60,0.675
"NY",39,4,"na",0,1,1,20,"CORRAL","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",40,4,"1",0,1,1,20,"CORRAL","AUSTRIAN FIELD PEAS",60,40.5,"41.85","NY_1",1,"NY",60,41.85,40.5,60,0.675
"NY",41,12,"2",0,1,1,21,"IL17-5238","delta field pea",60,40.5,"76.567741935483895","NY_2",2,"NY",60,76.5677419354839,40.5,60,0.675
"NY",42,12,"na",0,1,1,21,"IL17-5238","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",43,34,"1",0,1,1,22,"ND170307","AUSTRIAN FIELD PEAS",60,40.5,"41.85","NY_1",1,"NY",60,41.85,40.5,60,0.675
"NY",44,34,"na",0,1,1,22,"ND170307","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",45,32,"6",0,1,1,23,"MN18038X_008","Frostmaster Peas",60,40.5,"90.040449438202202","NY_6",6,"NY",60,90.0404494382022,40.5,60,0.675
"NY",46,32,"na",0,1,1,23,"MN18038X_008","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",47,8,"1",0,1,1,24,"GOLIATH","AUSTRIAN FIELD PEAS",60,40.5,"41.85","NY_1",1,"NY",60,41.85,40.5,60,0.675
"NY",48,8,"na",0,1,1,24,"GOLIATH","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",49,33,"8",0,1,1,25,"ND161488","NDP150231Y",60,40.5,"74.412371134020603","NY_8",8,"NY",60,74.4123711340206,40.5,60,0.675
"NY",50,33,"na",0,1,1,25,"ND161488","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",51,43,"7",0,1,2,26,"SD190850","NDP150412G",60,40.5,"74.955789473684206","NY_7",7,"NY",60,74.9557894736842,40.5,60,0.675
"NY",52,43,"na",0,1,2,26,"SD190850","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",53,34,"na",0,1,2,27,"ND170307","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",54,34,"7",0,1,2,27,"ND170307","NDP150412G",60,40.5,"74.955789473684206","NY_7",7,"NY",60,74.9557894736842,40.5,60,0.675
"NY",55,22,"1",0,1,2,28,"SADDLE","AUSTRIAN FIELD PEAS",60,40.5,"41.85","NY_1",1,"NY",60,41.85,40.5,60,0.675
"NY",56,22,"na",0,1,2,28,"SADDLE","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",57,17,"na",0,1,2,29,"NEWBURG","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",58,17,"3",0,1,2,29,"NEWBURG","DS Admiral",60,40.5,"89.881318681318703","NY_3",3,"NY",60,89.8813186813187,40.5,60,0.675
"NY",59,5,"na",0,1,2,30,"DEON","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",60,5,"12",0,1,2,30,"DEON","Maxum",60,40.5,"76.254545454545493","NY_12",12,"NY",60,76.2545454545455,40.5,60,0.675
"NY",61,6,"na",0,1,2,31,"ESKER","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",62,6,"11",0,1,2,31,"ESKER","ND Victory",60,40.5,"77.090909090909093","NY_11",11,"NY",60,77.0909090909091,40.5,60,0.675
"NY",63,19,"na",0,1,2,32,"REINS","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",64,19,"11",0,1,2,32,"REINS","ND Victory",60,40.5,"77.090909090909093","NY_11",11,"NY",60,77.0909090909091,40.5,60,0.675
"NY",65,8,"3",0,1,2,33,"GOLIATH","DS Admiral",60,40.5,"89.881318681318703","NY_3",3,"NY",60,89.8813186813187,40.5,60,0.675
"NY",66,8,"na",0,1,2,33,"GOLIATH","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",67,42,"5",0,1,2,34,"SD181377","Organic 4010",60,40.5,"55.553684210526299","NY_5",5,"NY",60,55.5536842105263,40.5,60,0.675
"NY",68,42,"na",0,1,2,34,"SD181377","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",69,1,"10",0,1,2,35,"BAKER","ND Dawn",60,40.5,"97.354838709677395","NY_10",10,"NY",60,97.3548387096774,40.5,60,0.675
"NY",70,1,"na",0,1,2,35,"BAKER","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",71,29,"8",0,1,2,36,"IL15-5752","NDP150231Y",60,40.5,"74.412371134020603","NY_8",8,"NY",60,74.4123711340206,40.5,60,0.675
"NY",72,29,"na",0,1,2,36,"IL15-5752","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",73,10,"na",0,1,2,37,"HORSEPOWER","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",74,10,"1",0,1,2,37,"HORSEPOWER","AUSTRIAN FIELD PEAS",60,40.5,"41.85","NY_1",1,"NY",60,41.85,40.5,60,0.675
"NY",75,35,"na",0,1,2,38,"ND170376","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",76,35,"5",0,1,2,38,"ND170376","Organic 4010",60,40.5,"55.553684210526299","NY_5",5,"NY",60,55.5536842105263,40.5,60,0.675
"NY",77,18,"11",1,1,2,39,"OGLE","ND Victory",60,40.5,"77.090909090909093","NY_11",11,"NY",60,77.0909090909091,40.5,60,0.675
"NY",78,18,"na",1,1,2,39,"OGLE","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",79,37,"5",0,1,2,40,"OT3120","Organic 4010",60,40.5,"55.553684210526299","NY_5",5,"NY",60,55.5536842105263,40.5,60,0.675
"NY",80,37,"na",0,1,2,40,"OT3120","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",81,39,"na",0,1,2,41,"SD180580","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",82,39,"4",0,1,2,41,"SD180580","Icicle Winter Peas",60,40.5,"59.965714285714299","NY_4",4,"NY",60,59.9657142857143,40.5,60,0.675
"NY",83,7,"na",0,1,2,42,"EXCEL","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",84,7,"10",0,1,2,42,"EXCEL","ND Dawn",60,40.5,"97.354838709677395","NY_10",10,"NY",60,97.3548387096774,40.5,60,0.675
"NY",85,28,"6",0,1,2,43,"GOPHER","Frostmaster Peas",60,40.5,"90.040449438202202","NY_6",6,"NY",60,90.0404494382022,40.5,60,0.675
"NY",86,28,"na",0,1,2,43,"GOPHER","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",87,30,"4",0,1,2,44,"IL17-1704","Icicle Winter Peas",60,40.5,"59.965714285714299","NY_4",4,"NY",60,59.9657142857143,40.5,60,0.675
"NY",88,30,"na",0,1,2,44,"IL17-1704","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",89,23,"na",0,1,2,45,"SPURS","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",90,23,"5",0,1,2,45,"SPURS","Organic 4010",60,40.5,"55.553684210526299","NY_5",5,"NY",60,55.5536842105263,40.5,60,0.675
"NY",91,36,"na",0,1,2,46,"OT2130","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",92,36,"4",0,1,2,46,"OT2130","Icicle Winter Peas",60,40.5,"59.965714285714299","NY_4",4,"NY",60,59.9657142857143,40.5,60,0.675
"NY",93,18,"9",0,1,2,47,"OGLE","NDP140510Y",60,40.5,"73.462500000000006","NY_9",9,"NY",60,73.4625,40.5,60,0.675
"NY",94,18,"na",0,1,2,47,"OGLE","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",95,25,"8",0,1,2,48,"A10","NDP150231Y",60,40.5,"74.412371134020603","NY_8",8,"NY",60,74.4123711340206,40.5,60,0.675
"NY",96,25,"na",0,1,2,48,"A10","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",97,41,"2",0,1,2,49,"SD181245","delta field pea",60,40.5,"76.567741935483895","NY_2",2,"NY",60,76.5677419354839,40.5,60,0.675
"NY",98,41,"na",0,1,2,49,"SD181245","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",99,33,"12",0,1,2,50,"ND161488","Maxum",60,40.5,"76.254545454545493","NY_12",12,"NY",60,76.2545454545455,40.5,60,0.675
"NY",100,33,"na",0,1,2,50,"ND161488","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",101,3,"7",0,1,3,51,"COLT","NDP150412G",60,40.5,"74.955789473684206","NY_7",7,"NY",60,74.9557894736842,40.5,60,0.675
"NY",102,3,"na",0,1,3,51,"COLT","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",103,23,"5",0,1,3,52,"SPURS","Organic 4010",60,40.5,"55.553684210526299","NY_5",5,"NY",60,55.5536842105263,40.5,60,0.675
"NY",104,23,"na",0,1,3,52,"SPURS","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",105,48,"3",0,1,3,53,"WI_X10710-7","DS Admiral",60,40.5,"89.881318681318703","NY_3",3,"NY",60,89.8813186813187,40.5,60,0.675
"NY",106,48,"na",0,1,3,53,"WI_X10710-7","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",107,14,"na",0,1,3,54,"IL17-7339","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",108,14,"11",0,1,3,54,"IL17-7339","ND Victory",60,40.5,"77.090909090909093","NY_11",11,"NY",60,77.0909090909091,40.5,60,0.675
"NY",109,21,"na",0,1,3,55,"SABER","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",110,21,"2",0,1,3,55,"SABER","delta field pea",60,40.5,"76.567741935483895","NY_2",2,"NY",60,76.5677419354839,40.5,60,0.675
"NY",111,26,"na",0,1,3,56,"A11","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",112,26,"6",0,1,3,56,"A11","Frostmaster Peas",60,40.5,"90.040449438202202","NY_6",6,"NY",60,90.0404494382022,40.5,60,0.675
"NY",113,36,"5",0,1,3,57,"OT2130","Organic 4010",60,40.5,"55.553684210526299","NY_5",5,"NY",60,55.5536842105263,40.5,60,0.675
"NY",114,36,"na",0,1,3,57,"OT2130","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",115,45,"na",0,1,3,58,"SD191467","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",116,45,"12",0,1,3,58,"SD191467","Maxum",60,40.5,"76.254545454545493","NY_12",12,"NY",60,76.2545454545455,40.5,60,0.675
"NY",117,5,"na",0,1,3,59,"DEON","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",118,5,"11",0,1,3,59,"DEON","ND Victory",60,40.5,"77.090909090909093","NY_11",11,"NY",60,77.0909090909091,40.5,60,0.675
"NY",119,38,"na",0,1,3,60,"SD170935","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",120,38,"10",0,1,3,60,"SD170935","ND Dawn",60,40.5,"97.354838709677395","NY_10",10,"NY",60,97.3548387096774,40.5,60,0.675
"NY",121,13,"na",0,1,3,61,"IL17-7334","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",122,13,"3",0,1,3,61,"IL17-7334","DS Admiral",60,40.5,"89.881318681318703","NY_3",3,"NY",60,89.8813186813187,40.5,60,0.675
"NY",123,35,"na",0,1,3,62,"ND170376","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",124,35,"10",0,1,3,62,"ND170376","ND Dawn",60,40.5,"97.354838709677395","NY_10",10,"NY",60,97.3548387096774,40.5,60,0.675
"NY",125,16,"8",0,1,3,63,"NATTY","NDP150231Y",60,40.5,"74.412371134020603","NY_8",8,"NY",60,74.4123711340206,40.5,60,0.675
"NY",126,16,"na",0,1,3,63,"NATTY","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",127,17,"na",0,1,3,64,"NEWBURG","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",128,17,"4",0,1,3,64,"NEWBURG","Icicle Winter Peas",60,40.5,"59.965714285714299","NY_4",4,"NY",60,59.9657142857143,40.5,60,0.675
"NY",129,42,"3",0,1,3,65,"SD181377","DS Admiral",60,40.5,"89.881318681318703","NY_3",3,"NY",60,89.8813186813187,40.5,60,0.675
"NY",130,42,"na",0,1,3,65,"SD181377","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",131,32,"na",1,1,3,66,"MN18038X_008","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",132,32,"5",1,1,3,66,"MN18038X_008","Organic 4010",60,40.5,"55.553684210526299","NY_5",5,"NY",60,55.5536842105263,40.5,60,0.675
"NY",133,46,"12",0,1,3,67,"WI_X10642-3","Maxum",60,40.5,"76.254545454545493","NY_12",12,"NY",60,76.2545454545455,40.5,60,0.675
"NY",134,46,"na",0,1,3,67,"WI_X10642-3","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",135,27,"8",0,1,3,68,"A25","NDP150231Y",60,40.5,"74.412371134020603","NY_8",8,"NY",60,74.4123711340206,40.5,60,0.675
"NY",136,27,"na",0,1,3,68,"A25","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",137,24,"na",0,1,3,69,"WARRIOR","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",138,24,"1",0,1,3,69,"WARRIOR","AUSTRIAN FIELD PEAS",60,40.5,"41.85","NY_1",1,"NY",60,41.85,40.5,60,0.675
"NY",139,47,"na",0,1,3,70,"WI_X10680-3","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",140,47,"2",0,1,3,70,"WI_X10680-3","delta field pea",60,40.5,"76.567741935483895","NY_2",2,"NY",60,76.5677419354839,40.5,60,0.675
"NY",141,40,"9",0,1,3,71,"SD181237","NDP140510Y",60,40.5,"73.462500000000006","NY_9",9,"NY",60,73.4625,40.5,60,0.675
"NY",142,40,"na",0,1,3,71,"SD181237","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",143,6,"na",0,1,3,72,"ESKER","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",144,6,"6",0,1,3,72,"ESKER","Frostmaster Peas",60,40.5,"90.040449438202202","NY_6",6,"NY",60,90.0404494382022,40.5,60,0.675
"NY",145,2,"9",0,1,3,73,"BUCKSKIN","NDP140510Y",60,40.5,"73.462500000000006","NY_9",9,"NY",60,73.4625,40.5,60,0.675
"NY",146,2,"na",0,1,3,73,"BUCKSKIN","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",147,25,"na",0,1,3,74,"A10","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",148,25,"5",0,1,3,74,"A10","Organic 4010",60,40.5,"55.553684210526299","NY_5",5,"NY",60,55.5536842105263,40.5,60,0.675
"NY",149,44,"na",0,1,3,75,"SD190992","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",150,44,"7",0,1,3,75,"SD190992","NDP150412G",60,40.5,"74.955789473684206","NY_7",7,"NY",60,74.9557894736842,40.5,60,0.675
"NY",151,31,"na",0,1,4,76,"MN18015X_004","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
"NY",152,31,"6",0,1,4,76,"MN18015X_004","Frostmaster Peas",60,40.5,"90.040449438202202","NY_6",6,"NY",60,90.0404494382022,40.5,60,0.675
"NY",153,14,"3",0,1,4,77,"IL17-7339","DS Admiral",60,40.5,"89.881318681318703","NY_3",3,"NY",60,89.8813186813187,40.5,60,0.675
"NY",154,14,"na",0,1,4,77,"IL17-7339","na",60,40.5,"NA","NY_na",NA,NA,NA,NA,40.5,60,0.675
